1001 4809.000000 4809.000000
1,32,149,149 2512.222222 2233.000000
1,64,147,147 3701.823529 3958.222222
1,160,73,73 3023.666667 2906.421053
1,64,73,73 2448.145833 1895.454545
1,96,71,71 2898.333333 2064.058824
1,192,35,35 1789.850000 1546.050000
1,64,35,35 1501.682540 1401.774194
1,384,35,35 2542.313433 2031.686486
1,96,35,35 1690.150943 1363.925373
1,384,17,17 2395.700000 1426.983333
1,192,17,17 1400.533742 1650.617801
1,224,17,17 1289.835526 1890.557143
1,1024,17,17 2249.547368 1900.779661
1,256,17,17 1201.600000 1182.588652
1,320,17,17 1048.777778 1765.100000
1,1024,8,8 1758.250000 1087.000000
1,384,8,8 1140.227848 1151.753846
1,512,8,8 1245.117647 1161.897727
1,1536,8,8 1578.464567 1160.432432
1,256,8,8 1514.513274 1243.923077
1,1536,1,1 964.375000 929.625000
1,1001 1153.111111 987.666667
2 6328.000000 6328.000000
1,3,299,299 1530.333333 1530.333333
1,32,147,147 3238.600000 2420.444444
1,96,73,73 2783.500000 1923.555556
1,192,71,71 3674.578947 2999.000000
1,224,35,35 1379.375000 1379.375000
1,448,8,8 1329.689655 981.176471
1,1,1,1536 965.111111 918.700000
