InceptionV3/InceptionV3/Conv2d_1a_3x3/Conv2D 3983.75 6019.65
InceptionV3/InceptionV3/Conv2d_2a_3x3/Conv2D 10605.75 19730.15
InceptionV3/InceptionV3/Conv2d_2b_3x3/Conv2D 24915.0 34530.65
InceptionV3/InceptionV3/MaxPool_3a_3x3/MaxPool 1699.0 2995.5789473684213
InceptionV3/InceptionV3/Conv2d_3b_1x1/Conv2D 3180.6 4362.5
InceptionV3/InceptionV3/Conv2d_4a_3x3/Conv2D 30025.3 43554.75
InceptionV3/InceptionV3/MaxPool_5a_3x3/MaxPool 1223.4 2725.65
InceptionV3/InceptionV3/Mixed_5b/Branch_3/AvgPool_0a_3x3/AvgPool 956.0 1848.5263157894738
InceptionV3/InceptionV3/Mixed_5b/Branch_2/Conv2d_0a_1x1/Conv2D 1438.7777777777778 2527.25
InceptionV3/InceptionV3/Mixed_5b/Branch_1/Conv2d_0a_1x1/Conv2D 1136.7 2104.25
InceptionV3/InceptionV3/Mixed_5b/Branch_0/Conv2d_0a_1x1/Conv2D 1329.111111111111 2501.4
InceptionV3/InceptionV3/Mixed_5b/Branch_3/Conv2d_0b_1x1/Conv2D 869.1 1576.6315789473683
InceptionV3/InceptionV3/Mixed_5b/Branch_2/Conv2d_0b_3x3/Conv2D 3384.1 5924.05
InceptionV3/InceptionV3/Mixed_5b/Branch_1/Conv2d_0b_5x5/Conv2D 3913.4 7453.55
InceptionV3/InceptionV3/Mixed_5b/Branch_2/Conv2d_0c_3x3/Conv2D 5480.8 7880.05
InceptionV3/InceptionV3/Mixed_5b/concat 621.3 249.47058823529412
InceptionV3/InceptionV3/Mixed_5c/Branch_3/AvgPool_0a_3x3/AvgPool 1259.2 3409.55
InceptionV3/InceptionV3/Mixed_5c/Branch_2/Conv2d_0a_1x1/Conv2D 1799.3333333333333 3037.65
InceptionV3/InceptionV3/Mixed_5c/Branch_1/Conv2d_0b_1x1/Conv2D 1396.888888888889 2505.65
InceptionV3/InceptionV3/Mixed_5c/Branch_0/Conv2d_0a_1x1/Conv2D 1743.8 3038.45
InceptionV3/InceptionV3/Mixed_5c/Branch_3/Conv2d_0b_1x1/Conv2D 1848.8 3069.45
InceptionV3/InceptionV3/Mixed_5c/Branch_2/Conv2d_0b_3x3/Conv2D 3227.1 6160.1
InceptionV3/InceptionV3/Mixed_5c/Branch_1/Conv_1_0c_5x5/Conv2D 3878.4 7481.75
InceptionV3/InceptionV3/Mixed_5c/Branch_2/Conv2d_0c_3x3/Conv2D 5124.7 8157.5
InceptionV3/InceptionV3/Mixed_5c/concat 658.5 238.44444444444446
InceptionV3/InceptionV3/Mixed_5d/Branch_3/AvgPool_0a_3x3/AvgPool 1380.1 3867.35
InceptionV3/InceptionV3/Mixed_5d/Branch_2/Conv2d_0a_1x1/Conv2D 1898.5 3439.65
InceptionV3/InceptionV3/Mixed_5d/Branch_1/Conv2d_0a_1x1/Conv2D 1536.4 2787.8
InceptionV3/InceptionV3/Mixed_5d/Branch_0/Conv2d_0a_1x1/Conv2D 1917.1 3432.5
InceptionV3/InceptionV3/Mixed_5d/Branch_3/Conv2d_0b_1x1/Conv2D 1937.2 3448.65
InceptionV3/InceptionV3/Mixed_5d/Branch_2/Conv2d_0b_3x3/Conv2D 3295.6 6015.25
InceptionV3/InceptionV3/Mixed_5d/Branch_1/Conv2d_0b_5x5/Conv2D 3730.7 7484.3
InceptionV3/InceptionV3/Mixed_5d/Branch_2/Conv2d_0c_3x3/Conv2D 5188.5 8084.05
InceptionV3/InceptionV3/Mixed_5d/concat 676.0 227.8235294117647
InceptionV3/InceptionV3/Mixed_6a/Branch_2/MaxPool_1a_3x3/MaxPool 433.6666666666667 2253.25
InceptionV3/InceptionV3/Mixed_6a/Branch_1/Conv2d_0a_1x1/Conv2D 1905.2 3469.7
InceptionV3/InceptionV3/Mixed_6a/Branch_0/Conv2d_1a_1x1/Conv2D 31630.8 51065.65
InceptionV3/InceptionV3/Mixed_6a/Branch_1/Conv2d_0b_3x3/Conv2D 3168.7 6258.2
InceptionV3/InceptionV3/Mixed_6a/Branch_1/Conv2d_1a_1x1/Conv2D 2363.1 4978.4
InceptionV3/InceptionV3/Mixed_6a/concat 409.1 196.47058823529412
InceptionV3/InceptionV3/Mixed_6b/Branch_3/AvgPool_0a_3x3/AvgPool 817.0 4069.7
InceptionV3/InceptionV3/Mixed_6b/Branch_2/Conv2d_0a_1x1/Conv2D 2892.2 5038.4
InceptionV3/InceptionV3/Mixed_6b/Branch_1/Conv2d_0a_1x1/Conv2D 2852.7 5028.55
InceptionV3/InceptionV3/Mixed_6b/Branch_0/Conv2d_0a_1x1/Conv2D 3984.8 6333.95
InceptionV3/InceptionV3/Mixed_6b/Branch_3/Conv2d_0b_1x1/Conv2D 4077.3 6460.4
InceptionV3/InceptionV3/Mixed_6b/Branch_2/Conv2d_0b_7x1/Conv2D 4745.7 6249.25
