2 2281.000000 2281.000000
1,3,224,224 1996.333333 1996.333333
1,32,56,56 1764.000000 1764.000000
1,13,56,56 1249.000000 1024.891304
1,65,56,56 2605.181818 2330.150000
1,65,57,57 2919.636364 2919.636364
1,56,56,65 2833.909091 2833.909091
1,54,28,28 1419.209877 1358.496933
1,32,112,112 8286.000000 8286.000000
1,111,111,32 4383.454545 4383.454545
1,27,56,56 1804.916667 1585.580645
1,28,28,27 1311.000000 921.825397
1,28,28,135 2171.500000 1915.500000
1,28,28,270 3042.805195 2611.000000
1,28,28,54 1588.000000 1560.385321
1,108,14,14 847.925466 890.786982
1,108,28,28 1740.666667 1759.909091
1,14,14,108 1088.500000 904.436548
1,14,14,540 2146.471429 1965.000000
1,32,111,111 3311.128205 3072.102564
1,13,111,111 2465.500000 2184.000000
1,56,56,13 1589.937500 1169.464286
1,27,28,28 830.340426 878.833333
1,216,7,7 785.951220 829.474684
1,7,7,1080 1724.475000 1743.800000
1,1001 1341.700000 977.888889
