1001 7667.000000 7667.000000
1,32,111,111 1536.946809 1449.739130
1,32,56,56 992.818182 885.088889
1,32,112,112 1586.142857 1586.142857
1,13,111,111 1117.752809 983.838095
1,14,56,56 788.555556 670.800000
1,13,56,56 892.422925 724.612648
1,27,56,56 1005.795031 804.438710
1,27,28,28 837.663300 691.431655
1,28,28,27 726.945946 645.257576
1,56,56,13 837.446429 717.327586
1,65,56,56 1143.177778 982.116279
1,65,57,57 1136.210526 1136.210526
1,54,28,28 887.688216 726.145147
1,28,28,54 845.041237 710.839216
1,28,28,135 955.324324 925.285714
1,28,28,270 1163.350427 1479.050420
1,108,28,28 1000.862745 804.425676
1,108,14,14 841.582734 685.615992
1,14,14,108 800.265957 668.688312
1,270,14,14 936.333333 806.000000
1,270,28,28 1141.600000 968.403226
1,54,14,14 931.500000 774.555556
1,14,14,540 933.685484 804.991870
1,216,14,14 889.598639 710.959459
1,216,7,7 820.391304 663.801549
1,7,7,216 772.324324 661.772152
1,540,7,7 816.411765 708.473684
1,540,14,14 941.015152 786.301587
1,108,7,7 901.700000 754.750000
1,7,7,1080 790.054054 713.760000
1,1001 919.777778 747.894737
1,3,224,224 1048.666667 1048.666667
1,111,111,32 1818.444444 1818.444444
1,65,28,28 838.947368 879.500000
1,56,56,65 1431.000000 1431.000000
1,135,28,28 890.684211 827.235294
1,1080,7,7 748.517241 693.785714
