2 7569.000000 7569.000000
1,96,165,165 7103.675000 6525.783333
1,96,83,83 3646.952381 2817.800000
1,96,166,166 15509.000000 15509.000000
1,54,83,83 2723.286957 2341.924528
1,108,83,83 3513.469880 2977.493151
1,108,42,42 2073.386861 1883.986842
1,42,42,108 2091.034483 2579.775510
1,54,165,165 4980.186047 4700.451613
1,83,83,54 3198.666667 3878.000000
1,270,83,83 5690.047619 4931.648649
1,42,42,540 4705.272727 6929.272727
1,216,42,42 2820.129227 2520.790509
1,42,42,216 2832.375000 3887.761733
1,270,84,84 5468.900000 5468.900000
1,42,42,1080 7658.172043 12128.693878
1,1080,21,21 3400.181818 2903.272727
1,1080,42,42 5857.626667 5048.600000
1,216,21,21 1576.000000 2799.000000
1,432,21,21 1647.528846 1499.428365
1,21,21,432 1875.250000 1289.480687
1,432,42,42 3339.903226 2889.825581
1,21,21,2160 3216.542169 3726.582418
1,2160,11,11 3197.545455 2552.818182
1,2160,21,21 4380.037500 3710.705882
1,432,11,11 1364.000000 2441.200000
1,864,11,11 1438.820669 1256.635528
1,11,11,864 1721.500000 1118.115226
1,864,21,21 2762.833333 2210.756410
1,11,11,4320 2574.000000 2751.055556
1,3,331,331 1973.222222 1973.222222
1,165,165,96 8995.600000 8995.600000
1,540,42,42 4155.421053 3511.500000
1,270,42,42 2966.411765 2333.000000
1,83,83,270 7529.400000 7529.400000
1,4320,11,11 3609.687500 3005.250000
1,1001 1596.375000 1260.285714
