Add-11 0.06732 0.02318
Add-18 0.03498 0.03432
Add-22 0.03446 0.03461
Add-29 0.03536 0.03505
Add-33 0.03458 0.03411
Add-37 0.03498 0.03446
Add-44 0.03531 0.03498
Add-48 0.03538 0.03559
Add-61 0.03382 0.03457
Add-62 0.0347 0.03451
Add-69 0.03486 0.03412
Add-70 0.03602 0.03564
Conv2D-10 0.20225 0.02621
Conv2D-12 0.06907 0.19924
Conv2D-14 0.11435 0.03506
Conv2D-15 0.02854 0.10807
Conv2D-17 0.11334 0.03435
Conv2D-19 0.02877 0.10782
Conv2D-2 0.07701 0.45314
Conv2D-21 0.11399 0.03429
Conv2D-23 0.02825 0.10814
Conv2D-25 0.03433 0.03584
Conv2D-26 0.03361 0.05605
Conv2D-28 0.05855 0.03553
Conv2D-30 0.03412 0.0573
Conv2D-32 0.05779 0.0346
Conv2D-34 0.03261 0.05647
Conv2D-36 0.05781 0.03587
Conv2D-38 0.03506 0.05622
Conv2D-4 0.45645 0.29026
Conv2D-40 0.05897 0.03553
Conv2D-41 0.03314 0.07655
Conv2D-43 0.0841 0.03562
Conv2D-45 0.02938 0.07557
Conv2D-47 0.08452 0.02642
Conv2D-49 0.03269 0.07745
Conv2D-5 0.07715 0.5245
Conv2D-50 0.03598 0.07655
Conv2D-53 0.0281 0.03344
Conv2D-54 0.02905 0.03449
Conv2D-55 0.02727 0.03361
Conv2D-56 0.02842 0.03421
Conv2D-59 0.03865 0.03382
Conv2D-60 0.03857 0.03428
Conv2D-63 0.03123 0.03426
Conv2D-64 0.02838 0.03825
Conv2D-67 0.03925 0.03459
Conv2D-68 0.03841 0.03429
Conv2D-7 0.2887 0.02628
Conv2D-71 0.02658 0.03356
Conv2D-72 0.02789 0.0346
Conv2D-73 0.02707 0.03385
Conv2D-77 0.03828 0.03515
Conv2D-78 0.03867 0.03568
Conv2D-79 0.03839 0.03521
Conv2D-8 0.06886 0.19982
Conv2D-80 0.03286 0.04876
Conv2D-81 0.03239 0.04893
Conv2D-82 0.03542 0.04848
Conv2D-86 0.02762 0.02583
Conv2D-87 0.02674 0.03408
Conv2D-88 0.02627 0.03353
DepthwiseConv2D-13 0.20489 0.10678
DepthwiseConv2D-16 0.11391 0.10775
DepthwiseConv2D-20 0.112 0.10738
DepthwiseConv2D-24 0.11272 0.0347
DepthwiseConv2D-27 0.05788 0.06056
DepthwiseConv2D-3 0.44259 0.46488
DepthwiseConv2D-31 0.05851 0.05541
DepthwiseConv2D-35 0.0578 0.0563
DepthwiseConv2D-39 0.05877 0.05572
DepthwiseConv2D-42 0.08473 0.07749
DepthwiseConv2D-46 0.08399 0.07719
DepthwiseConv2D-51 0.08446 0.0339
DepthwiseConv2D-52 0.08416 0.03364
DepthwiseConv2D-57 0.03871 0.0338
DepthwiseConv2D-58 0.03862 0.03338
DepthwiseConv2D-6 0.52017 0.13804
DepthwiseConv2D-65 0.03866 0.03374
DepthwiseConv2D-66 0.03856 0.035
DepthwiseConv2D-74 0.03838 0.03337
DepthwiseConv2D-75 0.03866 0.03457
DepthwiseConv2D-76 0.04106 0.03497
DepthwiseConv2D-9 0.20473 0.20099
MeanPooling-83 0.06479 0.0349
MeanPooling-84 0.06361 0.03456
MeanPooling-85 0.06503 0.03537
Mul-0 0.08051 0.11656
Reshape-89 0.03222 0.03307
Reshape-90 0.02635 0.03417
Reshape-91 0.02662 0.03362
Softmax-92 1 1
Sub-1 0.07684 0.12296
