1001 4284.000000 4284.000000
1,96,165,165 4362.641304 4296.323810
1,96,83,83 1418.125000 1561.191489
1,96,166,166 4976.444444 4976.444444
1,54,83,83 952.441860 884.740260
1,108,83,83 1512.659864 1600.536424
1,108,42,42 597.087413 591.246154
1,42,42,108 656.120000 739.903846
1,54,165,165 2665.340426 2695.789474
1,83,83,54 1006.971429 1303.700000
1,270,83,83 3507.480000 3463.578947
1,42,42,540 2182.131579 2542.054054
1,216,42,42 952.094994 1013.532529
1,42,42,216 1010.241135 1403.551181
1,270,84,84 3554.421053 3554.421053
1,42,42,1080 3994.012195 4987.246753
1,1080,21,21 1347.631579 1263.111111
1,1080,42,42 3709.175000 3740.623529
1,216,21,21 440.222222 346.428571
1,432,21,21 611.257084 740.962179
1,21,21,432 644.294574 924.417671
1,432,42,42 1590.000000 1708.726619
1,21,21,2160 2322.987730 2693.967949
1,2160,11,11 773.166667 1114.700000
1,2160,21,21 2160.246914 2432.390244
1,432,11,11 573.700000 500.600000
1,864,11,11 406.892066 512.815708
1,11,11,864 425.876106 563.646552
1,864,21,21 931.946154 1074.021277
1,11,11,4320 1646.195876 1586.028571
1,1001 79.052632 32.266667
1,3,331,331 683.888889 683.888889
1,165,165,96 4984.400000 4984.400000
1,540,42,42 2027.150000 1831.368421
1,270,42,42 1065.789474 1073.800000
1,83,83,270 4040.700000 4040.700000
1,4320,11,11 1345.531915 1502.152174
