conv0/Conv2D OpenCL 22018.000000 18945.000000
cell_stem_1/Relu CPU 6636.000000 7326.400000
cell_stem_1/AvgPool2D CPU 2481.800000 2430.500000
cell_stem_1/path1_conv/Conv2D CPU 6051.000000 6397.800000
cell_stem_1/Pad/paddings CPU 1.400000 0.400000
cell_stem_1/Pad_Gather_Index CPU 0.600000 0.300000
cell_stem_1/Pad_Gather CPU 0.600000 0.400000
cell_stem_1/Pad CPU 8932.200000 9678.200000
cell_stem_1/strided_slice/stack CPU 1.000000 0.200000
cell_stem_1/strided_slice/stack_1 CPU 1.200000 0.300000
cell_stem_1/strided_slice/stack_2 CPU 0.600000 0.400000
cell_stem_1/Pad___tr4cell_stem_1/strided_slice CPU 26690.200000 29721.700000
cell_stem_1/strided_slice CPU 7053.600000 7273.200000
cell_stem_1/strided_slice___tr4cell_stem_1/AvgPool2D_1 CPU 7683.600000 9804.300000
cell_stem_1/AvgPool2D_1 CPU 2199.200000 2567.600000
cell_stem_1/path2_conv/Conv2D CPU 6033.000000 6275.200000
cell_stem_1/concat CPU 3790.000000 4058.100000
cell_stem_1/final_path_bn/FusedBatchNormV3 CPU 1345.800000 1435.900000
cell_stem_1/comb_iter_0/left/Relu CPU 1373.800000 1409.100000
cell_stem_1/comb_iter_0/left/separable_5x5_1/separable_conv2d/depthwise CPU 2935.800000 3149.700000
cell_stem_1/comb_iter_0/left/separable_5x5_1/separable_conv2d CPU 2976.400000 3073.200000
cell_stem_1/comb_iter_0/left/separable_5x5_2/separable_conv2d/depthwise CPU 2418.600000 2509.500000
cell_stem_1/comb_iter_0/left/separable_5x5_2/separable_conv2d CPU 2930.000000 3031.800000
cell_stem_1/comb_iter_0/right/MaxPool2D/MaxPool CPU 1836.800000 1882.500000
cell_stem_1/comb_iter_0/left/bn_sep_5x5_2/FusedBatchNormV3___tr4cell_stem_1/comb_iter_0/combine/add CPU 1690.600000 1803.100000
cell_stem_1/comb_iter_0/right/MaxPool2D/MaxPool___tr4cell_stem_1/comb_iter_0/combine/add CPU 1394.800000 1680.400000
cell_stem_1/comb_iter_0/combine/add CPU 471.800000 1012.100000
cell_stem_0/comb_iter_0/left/Relu CPU 4699.400000 4797.400000
cell_stem_0/comb_iter_0/left/separable_5x5_1/separable_conv2d/depthwise CPU 9339.200000 9594.700000
cell_stem_0/comb_iter_0/left/separable_5x5_1/separable_conv2d CPU 6046.600000 6172.700000
cell_stem_0/comb_iter_0/left/separable_5x5_2/separable_conv2d/depthwise CPU 4442.600000 4533.700000
cell_stem_0/comb_iter_0/left/separable_5x5_2/separable_conv2d CPU 3726.000000 3907.000000
cell_stem_0/comb_iter_0/right/MaxPool2D/MaxPool CPU 5621.200000 5677.200000
cell_stem_0/comb_iter_0/right/1x1/Conv2D CPU 6040.800000 6177.600000
cell_stem_0/comb_iter_0/combine/add CPU 1045.400000 1143.200000
cell_stem_0/Relu OpenCL 3923.600000 4113.500000
cell_stem_0/1x1/Conv2D OpenCL 22825.000000 34018.400000
cell_stem_0/comb_iter_1/left/Relu OpenCL 2860.000000 2386.900000
cell_stem_0/comb_iter_1/left/separable_7x7_1/separable_conv2d/depthwise OpenCL 14148.400000 14738.900000
cell_stem_0/comb_iter_1/left/separable_7x7_1/separable_conv2d OpenCL 4428.200000 4552.300000
cell_stem_0/comb_iter_1/left/separable_7x7_2/separable_conv2d/depthwise OpenCL 7920.200000 7813.300000
cell_stem_0/comb_iter_1/left/separable_7x7_2/separable_conv2d OpenCL 4380.800000 3932.400000
cell_stem_0/comb_iter_1/right/MaxPool2D/MaxPool OpenCL 3040.000000 2680.500000
cell_stem_0/comb_iter_1/left/bn_sep_7x7_2/FusedBatchNormV3___tr4cell_stem_0/comb_iter_1/combine/add OpenCL 1460.600000 1057.200000
cell_stem_0/comb_iter_1/right/MaxPool2D/MaxPool___tr4cell_stem_0/comb_iter_1/combine/add OpenCL 1454.400000 1049.800000
cell_stem_0/comb_iter_1/combine/add OpenCL 1737.800000 1278.700000
cell_stem_0/comb_iter_2/left/Relu CPU 2696.800000 2837.700000
cell_stem_0/comb_iter_2/left/separable_5x5_1/separable_conv2d/depthwise CPU 5547.000000 5651.700000
cell_stem_0/comb_iter_2/left/separable_5x5_1/separable_conv2d CPU 3762.800000 3976.000000
cell_stem_0/comb_iter_2/left/separable_5x5_2/separable_conv2d/depthwise CPU 4471.800000 4500.100000
cell_stem_0/comb_iter_2/left/separable_5x5_2/separable_conv2d CPU 3735.000000 3953.800000
cell_stem_0/comb_iter_2/right/Relu CPU 2805.200000 2921.800000
cell_stem_0/comb_iter_2/right/separable_3x3_1/separable_conv2d/depthwise CPU 3144.600000 3127.500000
cell_stem_0/comb_iter_2/right/separable_3x3_1/separable_conv2d CPU 3774.200000 3937.000000
cell_stem_0/comb_iter_2/right/separable_3x3_2/separable_conv2d/depthwise CPU 1484.600000 1558.400000
cell_stem_0/comb_iter_2/right/separable_3x3_2/separable_conv2d CPU 3729.800000 3885.900000
cell_stem_0/comb_iter_2/combine/add CPU 1047.200000 1114.000000
cell_stem_0/comb_iter_3/left/Relu CPU 654.600000 763.300000
cell_stem_0/comb_iter_3/left/separable_3x3_1/separable_conv2d/depthwise CPU 1491.000000 1513.800000
cell_stem_0/comb_iter_3/left/separable_3x3_1/separable_conv2d CPU 3699.200000 3945.300000
cell_stem_0/comb_iter_3/left/separable_3x3_2/separable_conv2d/depthwise CPU 1463.800000 1527.400000
