1001 2251.000000 2251.000000
1,32,111,111 847.106667 900.536842
1,32,56,56 469.256410 541.933333
1,32,112,112 694.800000 694.800000
1,13,111,111 748.728261 855.580952
1,14,56,56 413.200000 416.111111
1,13,56,56 386.308370 419.226337
1,27,56,56 435.217742 469.702532
1,27,28,28 299.700000 308.923954
1,28,28,27 382.916667 302.563636
1,56,56,13 508.483333 425.723404
1,65,56,56 484.363636 681.851064
1,65,57,57 564.750000 564.750000
1,54,28,28 324.048128 338.955128
1,28,28,54 395.476471 336.652174
1,28,28,135 455.828571 476.696970
1,28,28,270 637.393939 687.453782
1,108,28,28 386.661871 425.571429
1,108,14,14 279.723670 273.459821
1,14,14,108 327.555556 268.654255
1,270,14,14 329.550000 323.000000
1,270,28,28 520.698413 586.864407
1,54,14,14 264.000000 268.300000
1,14,14,540 447.628866 389.600000
1,216,14,14 329.883212 303.693431
1,216,7,7 241.577847 240.252294
1,7,7,216 296.795181 235.719048
1,540,7,7 271.105263 266.388889
1,540,14,14 464.793651 417.530612
1,108,7,7 226.000000 241.142857
1,7,7,1080 358.807692 297.537037
1,1001 197.157895 119.230769
1,3,224,224 653.285714 653.285714
1,111,111,32 1027.800000 1027.800000
1,65,28,28 357.888889 368.333333
1,56,56,65 718.222222 718.222222
1,135,28,28 364.937500 352.600000
1,1080,7,7 347.482759 282.076923
