Add-11 0.03732 0.02395
Add-18 0.04238 0.04785
Add-22 0.04553 0.01775
Add-29 0.04645 0.04419
Add-33 0.01643 0.0164
Add-37 0.0481 0.04601
Add-44 0.04547 0.04692
Add-48 0.04558 0.04692
Add-61 0.04627 0.04497
Add-62 0.01493 0.0145
Add-69 0.01592 0.01477
Add-70 0.04548 0.04404
Conv2D-10 0.15562 0.04856
Conv2D-12 0.0478 0.17008
Conv2D-14 0.03108 0.01467
Conv2D-15 0.0414 0.05112
Conv2D-17 0.031 0.01482
Conv2D-19 0.04102 0.05013
Conv2D-2 0.05182 0.09872
Conv2D-21 0.05051 0.01645
Conv2D-23 0.04019 0.04985
Conv2D-25 0.04052 0.04684
Conv2D-26 0.03953 0.04595
Conv2D-28 0.04907 0.04592
Conv2D-30 0.03942 0.04657
Conv2D-32 0.04011 0.0456
Conv2D-34 0.03996 0.04061
Conv2D-36 0.04771 0.04607
Conv2D-38 0.01613 0.02272
Conv2D-4 0.09217 0.05516
Conv2D-40 0.05847 0.05605
Conv2D-41 0.04053 0.0484
Conv2D-43 0.04108 0.05334
Conv2D-45 0.04137 0.04759
Conv2D-47 0.04653 0.0482
Conv2D-49 0.04687 0.04875
Conv2D-5 0.05472 0.47559
Conv2D-50 0.04014 0.0469
Conv2D-53 0.04831 0.04594
Conv2D-54 0.01754 0.01544
Conv2D-55 0.04615 0.04772
Conv2D-56 0.01476 0.01718
Conv2D-59 0.04153 0.04623
Conv2D-60 0.04038 0.04567
Conv2D-63 0.04254 0.04829
Conv2D-64 0.04747 0.04631
Conv2D-67 0.04185 0.04614
Conv2D-68 0.04947 0.04318
Conv2D-7 0.09619 0.04685
Conv2D-71 0.03922 0.04786
Conv2D-72 0.04665 0.04797
Conv2D-73 0.0569 0.05248
Conv2D-77 0.04057 0.06404
Conv2D-78 0.04925 0.04717
Conv2D-79 0.04064 0.04661
Conv2D-8 0.04285 0.1707
Conv2D-80 0.04121 0.05675
Conv2D-81 0.01588 0.02364
Conv2D-82 0.04244 0.06303
Conv2D-86 0.03944 0.04634
Conv2D-87 0.01529 0.01642
Conv2D-88 0.04725 0.0466
DepthwiseConv2D-13 0.16693 0.0489
DepthwiseConv2D-16 0.04378 0.04898
DepthwiseConv2D-20 0.0497 0.04754
DepthwiseConv2D-24 0.04824 0.04455
DepthwiseConv2D-27 0.04688 0.04574
DepthwiseConv2D-3 0.08771 0.09813
DepthwiseConv2D-31 0.04123 0.04541
DepthwiseConv2D-35 0.02083 0.02149
DepthwiseConv2D-39 0.04855 0.04751
DepthwiseConv2D-42 0.04203 0.04811
DepthwiseConv2D-46 0.04141 0.04681
DepthwiseConv2D-51 0.04959 0.04504
DepthwiseConv2D-52 0.04763 0.0447
DepthwiseConv2D-57 0.04064 0.04564
DepthwiseConv2D-58 0.01942 0.01816
DepthwiseConv2D-6 0.46054 0.09832
DepthwiseConv2D-65 0.04135 0.04831
DepthwiseConv2D-66 0.03015 0.04572
DepthwiseConv2D-74 0.01874 0.01789
DepthwiseConv2D-75 0.04114 0.04872
DepthwiseConv2D-76 0.0487 0.04643
DepthwiseConv2D-9 0.16001 0.16916
MeanPooling-83 0.04019 0.04592
MeanPooling-84 0.02214 0.0467
MeanPooling-85 0.04212 0.03989
Mul-0 0.05133 0.05247
Reshape-89 0.04641 0.04505
Reshape-90 0.04722 0.04459
Reshape-91 0.04027 0.044
Softmax-92 1 1
Sub-1 0.05308 0.04914
