1001 439.000000 439.000000
1,96,165,165 4706.310811 4578.274725
1,96,83,83 2072.953488 1753.972222
1,96,166,166 3905.600000 3905.600000
1,54,83,83 1572.995475 1111.470874
1,108,83,83 2219.869863 2328.581560
1,108,42,42 871.155172 692.692884
1,42,42,108 801.622642 752.678571
1,54,165,165 3907.487805 4049.246753
1,83,83,54 1682.075000 1223.807692
1,270,83,83 3448.512195 3447.958333
1,42,42,540 2165.444444 2295.580645
1,216,42,42 1236.387900 1118.223140
1,42,42,216 1219.414474 1136.850806
1,270,84,84 2914.222222 2914.222222
1,42,42,1080 3427.567164 3065.373016
1,1080,21,21 1350.500000 912.421053
1,1080,42,42 2941.975610 3199.823529
1,216,21,21 1136.714286 314.875000
1,432,21,21 745.848436 658.575260
1,21,21,432 693.567164 671.345098
1,432,42,42 1777.503876 2013.230159
1,21,21,2160 1870.768657 1929.652174
1,2160,11,11 736.823529 937.105263
1,2160,21,21 2119.042254 2194.350000
1,432,11,11 2104.100000 412.333333
1,864,11,11 441.741652 466.325581
1,11,11,864 470.857143 419.957031
1,864,21,21 1071.642857 1150.791304
1,11,11,4320 1142.939024 1224.868132
1,1001 658.727273 106.727273
1,3,331,331 909.333333 909.333333
1,165,165,96 5128.900000 5128.900000
1,540,42,42 2040.562500 2312.058824
1,270,42,42 1343.176471 1345.555556
1,83,83,270 3750.000000 3750.000000
1,4320,11,11 1027.347826 1689.282609
