2 4305.000000 4305.000000
1,96,165,165 12925.522727 12544.633333
1,96,83,83 4719.809524 4915.821429
1,96,166,166 30700.000000 30700.000000
1,54,83,83 4408.810345 3655.735294
1,108,83,83 5898.453488 5113.272727
1,108,42,42 3136.397351 2939.426230
1,42,42,108 3560.657143 3287.215686
1,54,165,165 9156.288889 9196.603448
1,83,83,54 4678.400000 4155.766667
1,270,83,83 9773.318182 9624.756098
1,42,42,540 7356.761905 7052.095238
1,216,42,42 3703.885856 3362.924460
1,42,42,216 5274.250000 3822.942857
1,270,84,84 10194.363636 10194.363636
1,42,42,1080 15994.849462 15620.935484
1,1080,21,21 4983.600000 5122.500000
1,1080,42,42 11605.987500 10507.437500
1,216,21,21 2059.000000 2998.625000
1,432,21,21 3010.657790 2684.743902
1,21,21,432 4120.533333 2826.129496
1,432,42,42 5352.541667 4968.635135
1,21,21,2160 8125.855556 7466.365591
1,2160,11,11 3366.700000 3327.700000
1,2160,21,21 6584.612500 6809.666667
1,432,11,11 6058.000000 3022.444444
1,864,11,11 2654.427800 2377.313938
1,11,11,864 2915.142857 2262.068100
1,864,21,21 3843.765957 3622.794521
1,11,11,4320 4941.238095 4492.147541
1,3,331,331 2756.111111 2756.111111
1,165,165,96 18352.400000 18352.400000
1,540,42,42 6253.400000 7374.500000
1,270,42,42 4436.550000 4688.000000
1,83,83,270 13396.500000 13396.500000
1,4320,11,11 5005.320000 6426.750000
1,1001 1405.200000 1357.400000
