1001 6666.000000 6666.000000
1,32,111,111 3212.548780 3192.534653
1,32,56,56 1727.694444 1720.771429
1,32,112,112 3175.333333 3175.333333
1,13,111,111 2309.086420 2080.869048
1,14,56,56 1036.444444 1208.285714
1,13,56,56 1392.354260 1270.745536
1,27,56,56 2014.966887 1795.058824
1,27,28,28 1032.809160 896.822835
1,28,28,27 970.542857 1029.092308
1,56,56,13 1383.340909 1304.812500
1,65,56,56 2595.311111 2398.596491
1,65,57,57 2752.473684 2752.473684
1,54,28,28 1567.109617 1335.666667
1,28,28,54 1716.311377 1491.935484
1,28,28,135 2413.526316 2096.222222
1,28,28,270 3172.250000 2834.642857
1,108,28,28 2201.828947 1961.500000
1,108,14,14 1232.923535 1006.486182
1,14,14,108 1083.389535 919.943662
1,270,14,14 2044.894737 1769.882353
1,270,28,28 2853.088235 2545.014286
1,54,14,14 1183.555556 1013.666667
1,14,14,540 2349.926230 2117.174603
1,216,14,14 1885.436620 1650.190141
1,216,7,7 1017.614851 831.740206
1,7,7,216 833.140741 821.074890
1,540,7,7 1837.263158 1566.055556
1,540,14,14 2364.895522 1992.791045
1,108,7,7 960.888889 1057.200000
1,7,7,1080 1965.000000 1822.783784
1,1001 888.470588 848.875000
1,3,224,224 2163.888889 2163.888889
1,111,111,32 4025.500000 4025.500000
1,65,28,28 1792.900000 1590.111111
1,56,56,65 3126.700000 3126.700000
1,135,28,28 2143.450000 1930.450000
1,1080,7,7 2106.400000 1685.080000
