1,32,149,149 2045.857143 1238.800000
1,64,147,147 3629.000000 2474.857143
1,80,73,73 1559.777778 1268.900000
1,192,35,35 804.111111 717.083333
1,96,35,35 880.586207 507.071429
1,32,35,35 749.900000 359.666667
1,256,35,35 981.976744 979.931818
1,64,35,35 552.568182 681.627451
1,48,35,35 483.346154 884.823529
1,288,35,35 1221.470588 1218.166667
1,288,17,17 514.500000 391.800000
1,768,17,17 1062.566667 711.866667
1,128,17,17 509.617021 330.409091
1,192,17,17 590.952830 365.510490
1,160,17,17 509.738636 455.113208
1,768,8,8 546.833333 453.800000
1,1280,8,8 468.852941 405.117647
1,448,8,8 297.666667 334.333333
1,384,8,8 279.849558 518.455882
1,320,8,8 251.473684 300.416667
1,2048,8,8 376.255814 685.697674
1,2048,1,1 231.400000 216.714286
1,1,1,1001 272.250000 205.000000
1,1001 127.526316 74.827586
1,3,299,299 626.444444 626.444444
1,32,147,147 3316.400000 1381.444444
1,64,73,73 1561.125000 890.125000
1,192,71,71 2803.800000 4281.800000
1,1001,1,1 249.750000 1137.300000
