Add-11 0.06999 0.02576
Add-18 0.03455 0.03422
Add-22 0.03445 0.03376
Add-29 0.03458 0.03441
Add-33 0.03522 0.03455
Add-37 0.03577 0.03562
Add-44 0.03578 0.03515
Add-48 0.03504 0.03517
Add-68 0.03481 0.03418
Add-69 0.03529 0.03438
Add-76 0.03538 0.03418
Add-77 0.03626 0.0364
Conv2D-10 0.2017 0.02642
Conv2D-12 0.06754 0.19908
Conv2D-14 0.11243 0.03388
Conv2D-15 0.02961 0.10707
Conv2D-17 0.11239 0.03463
Conv2D-19 0.0281 0.10726
Conv2D-2 0.07994 0.44916
Conv2D-21 0.11266 0.03404
Conv2D-23 0.02737 0.10746
Conv2D-25 0.03428 0.03482
Conv2D-26 0.03418 0.05554
Conv2D-28 0.05853 0.03582
Conv2D-30 0.03403 0.05642
Conv2D-32 0.05841 0.03469
Conv2D-34 0.03476 0.05588
Conv2D-36 0.05772 0.03489
Conv2D-38 0.03504 0.05625
Conv2D-4 0.44645 0.29454
Conv2D-40 0.05828 0.03622
Conv2D-41 0.02826 0.07601
Conv2D-43 0.08326 0.02641
Conv2D-45 0.0362 0.0768
Conv2D-47 0.08426 0.03382
Conv2D-49 0.02876 0.07722
Conv2D-5 0.07714 0.52479
Conv2D-50 0.02864 0.07784
Conv2D-51 0.03621 0.07692
Conv2D-55 0.02877 0.03508
Conv2D-56 0.02841 0.03377
Conv2D-57 0.02813 0.03452
Conv2D-58 0.02705 0.0339
Conv2D-59 0.02749 0.03412
Conv2D-60 0.02726 0.03358
Conv2D-64 0.0264 0.03458
Conv2D-66 0.03909 0.03516
Conv2D-67 0.03831 0.03434
Conv2D-7 0.28982 0.02773
Conv2D-70 0.02814 0.03458
Conv2D-71 0.02693 0.03377
Conv2D-74 0.03856 0.03448
Conv2D-75 0.03872 0.02587
Conv2D-78 0.03054 0.03617
Conv2D-79 0.02881 0.03453
Conv2D-8 0.06807 0.19924
Conv2D-82 0.03888 0.02617
Conv2D-83 0.03816 0.03605
Conv2D-84 0.0358 0.048
Conv2D-85 0.03518 0.04866
Conv2D-88 0.02659 0.02736
Conv2D-89 0.02761 0.0345
DepthwiseConv2D-13 0.20347 0.10624
DepthwiseConv2D-16 0.11269 0.10802
DepthwiseConv2D-20 0.1114 0.10845
DepthwiseConv2D-24 0.11245 0.03486
DepthwiseConv2D-27 0.05783 0.05617
DepthwiseConv2D-3 0.44655 0.46198
DepthwiseConv2D-31 0.05801 0.05615
DepthwiseConv2D-35 0.05724 0.05556
DepthwiseConv2D-39 0.05834 0.05545
DepthwiseConv2D-42 0.08328 0.07699
DepthwiseConv2D-46 0.08496 0.07694
DepthwiseConv2D-52 0.08352 0.03415
DepthwiseConv2D-53 0.0842 0.03398
DepthwiseConv2D-54 0.08502 0.03399
DepthwiseConv2D-6 0.51942 0.13692
DepthwiseConv2D-62 0.03885 0.03417
DepthwiseConv2D-63 0.03867 0.03391
DepthwiseConv2D-72 0.0384 0.0341
DepthwiseConv2D-73 0.03883 0.03394
DepthwiseConv2D-80 0.03761 0.03469
DepthwiseConv2D-81 0.03884 0.0332
DepthwiseConv2D-9 0.20438 0.19911
Logistic-92 1 1
MeanPooling-61 0.02965 0.03499
MeanPooling-86 0.06428 0.03559
MeanPooling-87 0.06317 0.03514
Mul-0 0.07872 0.12148
Reshape-65 0.0282 0.03392
Reshape-90 0.02708 0.03501
Reshape-91 0.02674 0.03355
