2 1280.000000 1280.000000
1,96,165,165 7241.538462 6749.631579
1,42,165,165 4613.285714 3928.393939
1,96,83,83 3691.071429 3156.885714
1,42,83,83 2475.404580 2260.881720
1,83,83,42 3428.105263 3182.349206
1,83,83,168 6115.178571 7886.347826
1,168,83,83 4706.333333 4144.962963
1,96,166,166 18341.000000 18341.000000
1,84,83,83 3165.093333 2764.212766
1,84,42,42 2150.461538 2009.335570
1,42,42,84 2369.375000 2411.575000
1,42,42,336 4352.142857 4724.571429
1,168,42,42 2125.013105 1987.783759
1,42,42,168 2866.083916 2967.210145
1,1008,42,42 5338.916667 4938.753623
1,336,42,42 3931.189189 2809.209302
1,336,21,21 1837.525135 1671.129744
1,21,21,336 2008.588571 1627.099379
1,21,21,1344 3851.578947 3611.157895
1,1008,43,43 5920.100000 5920.100000
1,168,21,21 4042.000000 2055.384615
1,2016,21,21 3780.629310 3554.865248
1,672,21,21 3751.727273 2303.930233
1,672,11,11 1754.565611 1624.681938
1,11,11,672 1935.269006 1674.289773
1,11,11,2688 3359.529412 2646.045455
1,2016,22,22 4438.800000 4438.800000
1,336,11,11 3815.000000 2440.611111
1,4032,11,11 3339.882353 3042.943396
1,3,331,331 2557.333333 2557.333333
1,165,165,96 8725.777778 8725.777778
1,1344,21,21 3609.900000 3010.000000
1,1008,21,21 3503.700000 2974.000000
1,42,42,1008 7908.000000 7908.000000
1,2688,11,11 3252.947368 2890.000000
1,2016,11,11 3058.736842 3291.000000
1,21,21,2016 4371.777778 4371.777778
1,1001 2099.857143 1566.857143
