2 780.000000 780.000000
1,96,165,165 5664.352941 6015.612903
1,42,165,165 4329.636364 4582.846154
1,96,83,83 3850.846154 4105.073171
1,42,83,83 3484.176471 3425.890909
1,83,83,42 5344.571429 3797.500000
1,83,83,168 5542.636364 5827.666667
1,168,83,83 4543.333333 4746.428571
1,96,166,166 19881.000000 19881.000000
1,84,83,83 3699.891892 3749.170213
1,84,42,42 3012.567568 3009.583333
1,42,42,84 3053.000000 3026.414634
1,42,42,336 3807.333333 4204.454545
1,168,42,42 3176.586979 3123.761868
1,42,42,168 3380.966387 3295.281046
1,1008,42,42 4676.292035 4968.853333
1,336,42,42 5286.932432 3762.604167
1,336,21,21 2940.271062 2844.396162
1,21,21,336 2899.713333 2779.411458
1,21,21,1344 3782.416667 4048.454545
1,1008,43,43 5138.181818 5138.181818
1,168,21,21 5584.000000 3324.900000
1,2016,21,21 3927.106195 4222.053691
1,672,21,21 5351.685185 3077.840909
1,672,11,11 2819.387396 2721.872816
1,11,11,672 2712.312925 2641.872340
1,11,11,2688 3349.000000 3371.272727
1,2016,22,22 4331.636364 4331.636364
1,336,11,11 5717.000000 3199.421053
1,4032,11,11 3685.198113 3865.168224
1,3,331,331 3272.111111 3272.111111
1,165,165,96 7510.100000 7510.100000
1,1344,21,21 3819.150000 3971.500000
1,1008,21,21 3749.800000 3861.000000
1,42,42,1008 5935.700000 5935.700000
1,2688,11,11 3539.300000 3506.000000
1,2016,11,11 3526.100000 3708.000000
1,21,21,2016 4361.900000 4361.900000
1,1001 3300.500000 3262.900000
